place	time	pace	age	gender	location	state	divPlace	divTot
3853	94.68	9.468	30	F	Washington DC	DC	837	2228
7495	108.97	10.897	28	F	Washington DC	DC	2267	2782
9365	127.78	12.778	62	F	Washington DC	DC	76	93
9423	128.98	12.898	27	F	Alexandria VA	VA	2719	2782
3665	87.77	8.777	48	M	Baltimore MD	MD	321	648
2158	87.9	8.79	28	F	Washington DC	DC	687	2782
2243	88.22	8.822	32	F	Philadelphia PA	PA	499	2228
605	68.15	6.815	41	M	Ashburn VA	VA	63	931
2091	87.67	8.767	42	F	Bethesda MD	MD	205	974
1701	76.95	7.695	37	M	Falls Church VA	VA	248	1093
6116	102.77	10.277	29	F	Washington DC	DC	1869	2782
4835	97.92	9.792	35	F	Alexandria VA	VA	644	1367
7512	109.1	10.91	21	F	Somerset MA	MA	818	974
3926	89.1	8.91	14	M	McLean VA	VA	46	66
9145	123.12	12.312	51	F	Bedford MA	MA	371	397
5667	100.97	10.097	54	F	McLean VA	VA	184	397
2393	80.9	8.09	47	M	Bethesda MD	MD	213	648
6598	110.88	11.088	47	M	New Hope PA	PA	592	648
1813	77.63	7.763	50	M	Potomac MD	MD	105	483
777	79.28	7.928	29	F	Falls Church VA	VA	257	2782
4414	91.87	9.187	52	M	Greensboro NC	NC	288	483
8684	117.42	11.742	31	F	Washington DC	DC	1966	2228
4634	97.32	9.732	45	F	Dayton OH	OH	239	554
2376	88.8	8.88	44	F	Olney MD	MD	233	974
3257	92.55	9.255	30	F	Charleston SC	SC	695	2228
9319	126.77	12.677	32	F	Arlington VA	VA	2115	2228
9473	130.38	13.038	29	F	Washington DC	DC	2730	2782
7516	109.13	10.913	52	F	Annapolis MD	MD	289	397
2377	88.8	8.88	51	F	Washington DC	DC	73	397
49	63.65	6.365	28	F	Charlotte NC	NC	25	2782
3942	95.03	9.503	61	F	Bethesda MD	MD	16	93
9237	124.92	12.492	40	F	Lansdowne VA	VA	919	974
1397	75.08	7.508	27	M	Washington DC	DC	325	1457
9559	133.03	13.303	31	F	McLean VA	VA	2183	2228
4621	92.97	9.297	29	M	Arlingotn VA	VA	1002	1457
5480	100.25	10.025	45	F	Bethesda MD	MD	292	554
4598	97.23	9.723	37	F	Woodbridge VA	VA	612	1367
5895	101.85	10.185	37	F	Potomac MD	MD	794	1367
1604	85.3	8.53	35	F	Hoboken NJ	NJ	207	1367
1653	85.55	8.555	34	F	Washington DC	DC	368	2228
1998	87.3	8.73	27	F	Germantown MD	MD	639	2782
2398	80.92	8.092	28	M	Arlington VA	VA	575	1457
5559	100.6	10.06	26	F	Bethesda MD	MD	1713	2782
3389	93.03	9.303	49	F	Phoenixville PA	PA	175	554
8710	117.57	11.757	29	F	Washington DC	DC	2565	2782
5945	102.42	10.242	53	M	Silver Spring MD	MD	388	483
6009	102.95	10.295	39	M	South Riding VA	VA	921	1093
3990	89.42	8.942	34	M	Warrenton VA	VA	871	1490
9317	126.75	12.675	25	F	Philadelphia PA	PA	2700	2782
3669	94.02	9.402	42	F	Great Falls VA	VA	346	974
2674	82.67	8.267	30	M	Washington DC	DC	594	1490
80	66.22	6.622	42	F	Alexandria VA	VA	6	974
1278	74.18	7.418	34	M	Twinsburg OH	OH	306	1490
2383	80.85	8.085	49	M	Greensburg PA	PA	211	648
8068	112.78	11.278	40	F	Potomac MD	MD	793	974
5381	99.93	9.993	24	F	Georgetown DE	DE	644	974
4591	97.2	9.72	40	F	Alexandria VA	VA	434	974
1	54.03	5.403	26	F	Kenya	Kenya	1	2782
3009	91.55	9.155	29	F	Washington DC	DC	950	2782
6549	109.67	10.967	30	M	Brooklyn NY	NY	1371	1490
4014	89.55	8.955	30	M	Washington DC	DC	878	1490
870	80.02	8.002	42	F	Chevy Chase MD	MD	77	974
1732	86.02	8.602	49	F	Ellicott City MD	MD	85	554
2738	90.37	9.037	39	F	Washington DC	DC	348	1367
6062	102.57	10.257	25	F	Warrenton VA	VA	1849	2782
385	74.83	7.483	29	F	Brooklyn NY	NY	133	2782
3374	93	9.3	37	F	Annapolis MD	MD	446	1367
7982	112.13	11.213	30	F	Charlestown MA	MA	1798	2228
1340	74.72	7.472	38	M	Bethesda MD	MD	201	1093
2738	82.98	8.298	54	M	Aston PA	PA	173	483
1826	77.72	7.772	32	M	Bolling Afb DC	DC	411	1490
3847	88.7	8.87	43	M	Rockville MD	MD	486	931
286	73.18	7.318	26	F	Arlington VA	VA	106	2782
3975	95.15	9.515	52	F	Alexandria VA	VA	129	397
7382	108.35	10.835	32	F	Hoboken NJ	NJ	1651	2228
6863	116.85	11.685	56	M	Alexandria VA	VA	346	375
3941	95.02	9.502	26	F	New York NY	NY	1212	2782
950	80.68	8.068	47	F	Potomac MD	MD	46	554
4052	95.38	9.538	50	F	Dundalk MD	MD	132	397
7450	108.7	10.87	35	F	Camp Springs MD	MD	1015	1367
6855	105.85	10.585	24	F	Washington DC	DC	766	974
3482	86.88	8.688	32	M	Washington DC	DC	767	1490
6884	105.98	10.598	32	F	Alexandria VA	VA	1533	2228
3837	94.63	9.463	35	F	Marriottsville MD	MD	520	1367
1676	85.63	8.563	32	F	Frederick MD	MD	374	2228
6768	105.38	10.538	25	F	Arlington VA	VA	2068	2782
3348	86.17	8.617	60	M	Blacksburg VA	VA	54	196
5556	99.07	9.907	40	M	Washington DC	DC	720	931
2548	89.53	8.953	25	F	New York NY	NY	805	2782
1650	85.53	8.553	19	F	Alrington VA	VA	11	83
2340	80.57	8.057	36	M	Springfield VA	VA	340	1093
6667	104.97	10.497	26	F	Washington DC	DC	2036	2782
1256	74	7.4	32	M	Arlington VA	VA	300	1490
2631	89.93	8.993	35	F	Vienna VA	VA	336	1367
4089	95.52	9.552	28	F	Arlington VA	VA	1261	2782
5172	96.37	9.637	54	M	Chicago IL	IL	344	483
1542	75.93	7.593	24	M	Falls Church VA	VA	98	347
3390	86.42	8.642	24	M	Baltimore MD	MD	182	347
2222	79.83	7.983	33	M	Long Island City NY	NY	484	1490
5421	98	9.8	36	M	Washington DC	DC	830	1093
3015	91.58	9.158	24	F	Washington DC	DC	392	974
5519	98.72	9.872	27	M	Washington DC	DC	1167	1457
6564	104.53	10.453	40	F	Bethesda MD	MD	631	974
4246	96	9.6	23	F	Washington DC	DC	539	974
6890	106.02	10.602	37	F	Gaithersburg MD	MD	934	1367
716	69.38	6.938	45	M	Washington DC	DC	51	648
8956	120.3	12.03	33	F	King George VA	VA	2032	2228
6264	103.4	10.34	49	F	Port Orange FL	FL	344	554
4780	93.95	9.395	59	M	Sicklerville NJ	NJ	215	375
5297	97.18	9.718	41	M	Arlington VA	VA	684	931
3494	93.42	9.342	28	F	Arlington VA	VA	1087	2782
3801	88.43	8.843	28	M	Arlington VA	VA	837	1457
5347	97.48	9.748	27	M	Washington DC	DC	1137	1457
3977	89.35	8.935	25	M	Arlington VA	VA	870	1457
4274	96.08	9.608	24	F	Bethesda MD	MD	545	974
1258	74.02	7.402	33	M	Arlington VA	VA	301	1490
1728	77.17	7.717	37	M	Arlington VA	VA	250	1093
3518	87.03	8.703	32	M	Falls Church VA	VA	777	1490
2059	87.55	8.755	29	F	Grantville PA	PA	661	2782
9707	145.17	14.517	62	F	Wentzville MO	MO	92	93
6860	105.9	10.59	24	F	Baltimore MD	MD	768	974
9595	134.92	13.492	34	F	Washington DC	DC	2196	2228
5019	98.58	9.858	37	F	Baltimore MD	MD	668	1367
5898	101.9	10.19	12	M	Alexandria VA	VA	59	66
8164	113.42	11.342	34	F	Carlisle PA	PA	1848	2228
1003	81.22	8.122	31	F	Atlanta GA	GA	224	2228
1605	76.35	7.635	30	M	Bowie MD	MD	376	1490
7059	106.85	10.685	35	F	New Providence NJ	NJ	958	1367
9334	126.97	12.697	32	F	Fairfax VA	VA	2120	2228
8586	116.48	11.648	24	F	Washington DC	DC	903	974
2380	80.83	8.083	32	M	Arlington VA	VA	519	1490
4171	95.8	9.58	36	F	Allentown PA	PA	560	1367
6881	105.98	10.598	29	F	Alexandria VA	VA	2103	2782
4115	90.13	9.013	42	M	Potomac MD	MD	525	931
5207	99.28	9.928	29	F	Washington DC	DC	1612	2782
6036	103.22	10.322	38	M	Washington DC	DC	924	1093
840	70.53	7.053	25	M	Arlington VA	VA	207	1457
4443	96.7	9.67	35	F	Arlington VA	VA	588	1367
5391	99.97	9.997	28	F	Cary NC	NC	1666	2782
3414	93.17	9.317	21	F	Dewitt MI	MI	451	974
743	69.62	6.962	40	M	Falls Church VA	VA	78	931
3912	94.88	9.488	25	F	New York NY	NY	1202	2782
8503	115.77	11.577	27	F	Rockville MD	MD	2513	2782
5459	98.23	9.823	29	M	Columbia MD	MD	1152	1457
3784	94.45	9.445	27	F	Washington DC	DC	1160	2782
3606	87.52	8.752	39	M	Cary NC	NC	557	1093
276	73.05	7.305	27	F	Annapolis MD	MD	100	2782
7990	112.18	11.218	30	F	Washington DC	DC	1801	2228
5994	102.3	10.23	25	F	Alexandria VA	VA	1828	2782
330	64.48	6.448	22	M	State College PA	PA	22	347
9505	131.32	13.132	37	F	New York NY	NY	1329	1367
8540	116.1	11.61	52	F	Great Falls VA	VA	344	397
1978	78.45	7.845	30	M	Arlington VA	VA	447	1490
3321	92.77	9.277	47	F	Brooklyn NY	NY	168	554
2279	80.13	8.013	42	M	Ashburn VA	VA	288	931
3703	94.17	9.417	30	F	Washington DC	DC	803	2228
2566	81.97	8.197	29	M	Washington DC	DC	608	1457
6980	106.45	10.645	20	F	Washington DC	DC	777	974
7498	108.98	10.898	25	F	Washington DC	DC	2268	2782
8946	120.22	12.022	30	F	Baltimore MD	MD	2025	2228
6033	102.45	10.245	44	F	Falls Church VA	VA	576	974
4423	91.93	9.193	33	M	Springfield VA	VA	954	1490
716	78.72	7.872	32	F	Washington DC	DC	165	2228
2098	79.12	7.912	24	M	Washington DC	DC	127	347
3279	92.63	9.263	37	F	Sterling VA	VA	431	1367
9728	153.18	15.318	40	F	Fort Meade MD	MD	973	974
6047	102.5	10.25	28	F	Lowell MA	MA	1844	2782
2163	79.5	7.95	37	M	Washington DC	DC	314	1093
3148	92.05	9.205	24	F	Hummelstown PA	PA	414	974
5359	97.57	9.757	44	M	Herndon VA	VA	694	931
9586	134.63	13.463	44	F	Oakton VA	VA	958	974
3144	92.03	9.203	26	F	Boston MA	MA	990	2782
6340	106.85	10.685	63	M	Potomac MD	MD	150	196
3355	86.2	8.62	32	M	Washington DC	DC	739	1490
4668	97.38	9.738	46	F	Reston VA	VA	241	554
3668	87.77	8.777	38	M	Arlington VA	VA	564	1093
4378	91.67	9.167	27	M	Arlington VA	VA	952	1457
4738	93.72	9.372	50	M	Bethesda MD	MD	312	483
1478	84.5	8.45	39	F	Fulton MD	MD	188	1367
2854	83.62	8.362	42	M	Leonardtown MD	MD	369	931
4250	90.87	9.087	29	M	Nottingham MD	MD	928	1457
131	59.75	5.975	38	M	Bethesda MD	MD	15	1093
4351	91.5	9.15	32	M	Washington DC	DC	938	1490
1137	82.17	8.217	34	F	Winchester VA	VA	252	2228
4169	95.8	9.58	42	F	Hyattsville MD	MD	392	974
4875	98.08	9.808	29	F	Owings Mills MD	MD	1515	2782
4450	92.07	9.207	23	M	Washington DC	DC	224	347
4774	93.92	9.392	59	M	Silver Spring MD	MD	214	375
8412	115.15	11.515	35	F	Ocean City MD	MD	1156	1367
2382	88.83	8.883	37	F	Washington DC	DC	303	1367
1384	83.9	8.39	30	F	Arlington VA	VA	314	2228
4825	94.25	9.425	32	M	Alexandria VA	VA	1031	1490
427	65.98	6.598	24	M	Washington DC	DC	30	347
4284	96.1	9.61	28	F	Arlington VA	VA	1319	2782
4027	89.65	8.965	38	M	Bristow VA	VA	624	1093
4035	89.7	8.97	26	M	Ellicott City MD	MD	887	1457
7221	107.6	10.76	42	F	Washington DC	DC	702	974
6513	109.15	10.915	41	M	Chantilly VA	VA	850	931
1253	83.03	8.303	26	F	Arlington VA	VA	406	2782
3694	87.88	8.788	40	M	McLean VA	VA	472	931
1762	86.13	8.613	25	F	Arlington VA	VA	566	2782
2191	88.02	8.802	25	F	Arlington VA	VA	695	2782
5219	96.6	9.66	35	M	Springfield VA	VA	812	1093
6981	120.58	12.058	56	M	La Plata MD	MD	358	375
7289	107.87	10.787	26	F	Washington DC	DC	2207	2782
1370	74.88	7.488	31	M	Washington DC	DC	329	1490
252	72.6	7.26	40	F	Charlottesville VA	VA	20	974
544	67.53	6.753	28	M	Sterling VA	VA	142	1457
2257	80.02	8.002	28	M	Saint Joseph MI	MI	542	1457
3998	95.2	9.52	36	F	Carlisle PA	PA	536	1367
2577	82.05	8.205	28	M	Lawrence NJ	NJ	609	1457
426	75.4	7.54	45	F	Oakton VA	VA	19	554
5171	96.37	9.637	29	M	Washington DC	DC	1103	1457
5634	100.85	10.085	31	F	Catskill NY	NY	1252	2228
7138	132.95	13.295	36	M	Ashburn VA	VA	1087	1093
1349	83.65	8.365	24	F	Washington DC	DC	176	974
2204	79.73	7.973	38	M	Norfolk VA	VA	322	1093
1687	85.68	8.568	24	F	Washington DC	DC	221	974
9479	130.47	13.047	36	F	Washington DC	DC	1325	1367
7356	108.22	10.822	27	F	Arlington VA	VA	2228	2782
2667	90.1	9.01	31	F	Alexandria VA	VA	592	2228
8407	115.12	11.512	51	F	Potomac MD	MD	340	397
6294	103.53	10.353	49	F	Ijamsville MD	MD	347	554
9295	126.18	12.618	21	F	Woodbridge VA	VA	960	974
3285	85.83	8.583	33	M	Annandale VA	VA	727	1490
1059	72.48	7.248	44	M	Arlington VA	VA	113	931
3360	86.23	8.623	26	M	Washington DC	DC	756	1457
24	52.53	5.253	31	M	North Bethesda MD	MD	6	1490
2860	83.67	8.367	27	M	Baltimore MD	MD	651	1457
4539	92.47	9.247	37	M	Washington DC	DC	698	1093
1486	84.53	8.453	40	F	Washington DC	DC	142	974
988	81.08	8.108	23	F	Potomac MD	MD	136	974
942	80.6	8.06	28	F	Washington DC	DC	310	2782
2264	88.32	8.832	31	F	Washington DC	DC	507	2228
4776	97.72	9.772	31	F	New Orleans LA	LA	1060	2228
2043	87.47	8.747	24	F	Washington DC	DC	267	974
2885	83.85	8.385	35	M	Arlington VA	VA	426	1093
6186	103.03	10.303	38	F	Newburg MD	MD	838	1367
1565	76.05	7.605	25	M	Arlington VA	VA	375	1457
8261	114.12	11.412	45	F	Bethpage NY	NY	458	554
114	67.65	6.765	21	F	Alexandria VA	VA	17	974
7107	107.12	10.712	29	F	Falls Church VA	VA	2165	2782
851	79.85	7.985	41	F	Baltimore MD	MD	74	974
6821	105.67	10.567	33	F	Washington DC	DC	1520	2228
5671	100	10	36	M	Washington DC	DC	867	1093
1472	75.58	7.558	27	M	Washington DC	DC	349	1457
6337	106.82	10.682	29	M	Pikesville MD	MD	1317	1457
6372	103.83	10.383	36	F	Bristow VA	VA	862	1367
7766	110.6	11.06	36	F	Philadelphia PA	PA	1056	1367
8170	113.45	11.345	24	F	Arlington VA	VA	877	974
6273	103.45	10.345	30	F	Washington DC	DC	1404	2228
5898	101.87	10.187	30	F	Washington DC	DC	1315	2228
5572	100.65	10.065	26	F	Hyattsville MD	MD	1719	2782
2937	84.2	8.42	43	M	Fairfax VA	VA	384	931
6640	111.62	11.162	55	M	Ellicott City MD	MD	331	375
1857	86.53	8.653	27	F	Washington DC	DC	594	2782
1647	85.5	8.55	49	F	Bethesda MD	MD	82	554
3290	85.87	8.587	37	M	Arlington VA	VA	498	1093
2025	87.4	8.74	41	F	Baltimore MD	MD	197	974
4409	96.58	9.658	29	F	Washington DC	DC	1372	2782
642	68.65	6.865	34	M	South Riding VA	VA	177	1490
2443	81.22	8.122	33	M	Washington DC	DC	537	1490
5156	96.32	9.632	33	M	Arlington VA	VA	1102	1490
7292	107.88	10.788	36	F	Baltimore MD	MD	991	1367
1531	75.88	7.588	32	M	Vienna VA	VA	362	1490
5402	97.85	9.785	39	M	Lexington Park MD	MD	829	1093
3684	94.08	9.408	30	F	Alexandria VA	VA	795	2228
6592	104.68	10.468	37	F	Centreville VA	VA	890	1367
7567	109.42	10.942	33	F	Washington DC	DC	1691	2228
469	66.55	6.655	43	M	New York NY	NY	43	931
916	71.27	7.127	24	M	Washington DC	DC	67	347
7055	125.37	12.537	44	M	New Hartford NY	NY	918	931
8977	120.5	12.05	24	F	Arlington VA	VA	940	974
2778	90.57	9.057	39	F	Bethesda MD	MD	356	1367
4733	93.7	9.37	42	M	Havertown PA	PA	623	931
3470	93.32	9.332	29	F	Washington DC	DC	1083	2782
6523	104.42	10.442	37	F	Eureka CA	CA	878	1367
1143	82.22	8.222	25	F	Arlington VA	VA	369	2782
8666	117.33	11.733	40	F	Cincinnati OH	OH	855	974
6537	104.45	10.445	31	F	Baltimore MD	MD	1462	2228
1268	74.08	7.408	43	M	Alexandria VA	VA	138	931
3658	93.98	9.398	41	F	Phoenixville PA	PA	343	974
256	72.72	7.272	26	F	Philadelphia PA	PA	96	2782
3725	88.03	8.803	34	M	Washington DC	DC	824	1490
733	78.88	7.888	31	F	Williamston SC	SC	171	2228
4691	93.42	9.342	26	M	Washington DC	DC	1017	1457
2024	78.8	7.88	25	M	Charlotte NC	NC	479	1457
2682	90.15	9.015	37	F	Princeton Jct NJ	NJ	342	1367
2801	90.65	9.065	30	F	Washington DC	DC	616	2228
538	67.42	6.742	43	M	New York NY	NY	52	931
8721	117.67	11.767	42	F	Arlington VA	VA	862	974
5448	98.17	9.817	33	M	Arlington VA	VA	1169	1490
3349	86.18	8.618	31	M	Washington DC	DC	737	1490
445	75.62	7.562	35	F	Baltimore MD	MD	56	1367
2733	82.97	8.297	27	M	Arlington VA	VA	637	1457
3220	85.52	8.552	27	M	Silver Spring MD	MD	717	1457
3951	95.07	9.507	26	F	Arlington VA	VA	1216	2782
69	57.08	5.708	26	M	Silver Spring MD	MD	29	1457
238	62.72	6.272	55	M	Gaithersburg MD	MD	6	375
6918	106.13	10.613	31	F	Arlington VA	VA	1542	2228
9240	124.93	12.493	40	F	Osprey FL	FL	920	974
1981	87.2	8.72	27	F	Washington DC	DC	634	2782
376	74.72	7.472	28	F	Bronxville NY	NY	131	2782
2161	87.9	8.79	31	F	Falls Church VA	VA	479	2228
3403	86.47	8.647	34	M	Lebanon NH	NH	752	1490
4292	96.13	9.613	37	F	Washington DC	DC	573	1367
3781	94.45	9.445	31	F	Chicago IL	IL	820	2228
1463	75.55	7.555	27	M	Alexandria VA	VA	345	1457
7381	108.35	10.835	40	F	Reisterstown MD	MD	721	974
8373	114.97	11.497	48	F	Alexandria VA	VA	469	554
7117	107.17	10.717	32	F	Washington DC	DC	1588	2228
3992	89.43	8.943	42	M	Falls Church VA	VA	506	931
5589	99.37	9.937	41	M	Germantown MD	MD	727	931
4979	95.13	9.513	49	M	Lorton VA	VA	434	648
1192	73.45	7.345	22	M	Washington DC	DC	82	347
7222	107.62	10.762	40	F	Reston VA	VA	703	974
1682	85.67	8.567	34	F	North Bethesda MD	MD	376	2228
2964	84.38	8.438	37	M	Washington DC	DC	443	1093
8976	120.48	12.048	35	F	Springfield VA	VA	1244	1367
5136	99	9.9	30	F	Rockville MD	MD	1142	2228
5570	99.18	9.918	35	M	Glenn Dale MD	MD	853	1093
3560	93.68	9.368	39	F	Oak Hill VA	VA	474	1367
5111	98.93	9.893	47	F	Ashburn VA	VA	266	554
4074	95.48	9.548	22	F	Monkton MD	MD	522	974
850	79.85	7.985	35	F	Hoboken NJ	NJ	102	1367
7144	107.28	10.728	26	F	Washington DC	DC	2176	2782
6789	114.77	11.477	38	M	Accokeek MD	MD	1028	1093
1821	86.4	8.64	24	F	Washington DC	DC	244	974
421	65.9	6.59	34	M	Arlington VA	VA	121	1490
3958	89.25	8.925	54	M	Norfolk VA	VA	253	483
7720	110.35	11.035	23	F	Washington DC	DC	838	974
2765	83.15	8.315	19	M	Baltimore MD	MD	37	66
9468	130.23	13.023	38	F	Silver Spring MD	MD	1324	1367
7699	110.18	11.018	32	F	Washington DC	DC	1727	2228
5606	100.75	10.075	56	F	Washington DC	DC	96	236
8913	119.78	11.978	53	F	Austin TX	TX	360	397
1031	81.38	8.138	33	F	Arlington VA	VA	227	2228
28	53.22	5.322	23	M	Arlington VA	VA	5	347
1874	77.95	7.795	49	M	Herndon VA	VA	165	648
2431	81.17	8.117	53	M	Woodbridge VA	VA	148	483
4309	96.18	9.618	26	F	New York NY	NY	1328	2782
4187	90.55	9.055	23	M	Boyds MD	MD	215	347
8202	113.77	11.377	30	F	Gaithersburg MD	MD	1860	2228
2216	79.82	7.982	27	M	Staten Island NY	NY	529	1457
8630	116.98	11.698	22	F	Washington Dc DC	DC	910	974
3584	87.4	8.74	24	M	Titusville PA	PA	189	347
8620	116.92	11.692	24	F	Arlington VA	VA	908	974
4669	93.27	9.327	47	M	Baltimore MD	MD	405	648
3141	85.15	8.515	38	M	Commerce City CO	CO	477	1093
9628	136.8	13.68	43	F	Huntingtown MD	MD	961	974
7600	109.63	10.963	28	F	West Redding CT	CT	2291	2782
6791	114.87	11.487	27	M	Vienna VA	VA	1394	1457
2570	89.65	8.965	26	F	Washington DC	DC	813	2782
4655	97.37	9.737	39	F	Kensington MD	MD	617	1367
3009	84.55	8.455	34	M	Arlington VA	VA	663	1490
9478	130.47	13.047	20	F	Washington DC	DC	967	974
2980	84.43	8.443	39	M	Annapolis MD	MD	448	1093
9302	126.4	12.64	31	F	Washington DC	DC	2109	2228
2040	87.45	8.745	48	F	Rockville MD	MD	106	554
5989	102.28	10.228	41	F	Washington DC	DC	571	974
3792	88.38	8.838	32	M	Silver Spring MD	MD	837	1490
405	75.07	7.507	36	F	Miller Place NY	NY	52	1367
7581	109.53	10.953	54	F	Arlington VA	VA	297	397
4959	95.03	9.503	25	M	Baltimore MD	MD	1068	1457
4124	90.17	9.017	39	M	New York NY	NY	638	1093
2208	88.07	8.807	33	F	Vienna VA	VA	490	2228
5536	100.52	10.052	38	F	Alexandria VA	VA	746	1367
5419	100.08	10.008	24	F	Knoxville TN	TN	648	974
5186	99.18	9.918	25	F	Arlington VA	VA	1604	2782
3261	92.57	9.257	34	F	Arlington VA	VA	698	2228
1331	83.58	8.358	28	F	Washington DC	DC	432	2782
5977	102.22	10.222	30	F	Baltimore MD	MD	1328	2228
3037	91.67	9.167	35	F	Silver Spring MD	MD	398	1367
2275	80.1	8.01	28	M	Washington DC	DC	547	1457
7621	109.77	10.977	33	F	Puyallup WA	WA	1707	2228
3963	89.27	8.927	51	M	Gaithersburg MD	MD	254	483
5014	95.37	9.537	39	M	Chesapeake VA	VA	774	1093
6958	119.77	11.977	61	M	Springfield VA	VA	183	196
3802	88.43	8.843	30	M	Basking Ridge NJ	NJ	838	1490
6092	103.78	10.378	39	M	Broadview Hts OH	OH	931	1093
1414	75.23	7.523	43	M	Washington DC	DC	164	931
7360	108.22	10.822	40	F	Alexandria VA	VA	715	974
623	77.68	7.768	41	F	Chestnut Hill MA	MA	54	974
4461	96.78	9.678	31	F	Washington DC	DC	982	2228
3623	87.58	8.758	38	M	Jacobus PA	PA	558	1093
6260	103.38	10.338	40	F	Annandale VA	VA	597	974
3244	92.5	9.25	41	F	McLean VA	VA	303	974
3051	84.77	8.477	37	M	Indianapolis IN	IN	461	1093
768	69.82	6.982	27	M	Washington DC	DC	189	1457
7132	131.93	13.193	45	M	Laurel MD	MD	644	648
3431	86.6	8.66	54	M	Fairfax VA	VA	217	483
5954	102.53	10.253	30	M	Cambridge MA	MA	1268	1490
2116	87.77	8.777	26	F	Alexandria VA	VA	676	2782
2151	79.37	7.937	48	M	Essex VT	VT	194	648
38	54.67	5.467	26	M	Arlington VA	VA	18	1457
5582	100.68	10.068	32	F	Alexandria VA	VA	1241	2228
2365	80.73	8.073	51	M	Marriottsville MD	MD	144	483
1688	85.7	8.57	25	F	Washington DC	DC	546	2782
9040	121.38	12.138	47	F	Arlington VA	VA	502	554
6715	113	11.3	53	M	Oakton VA	VA	461	483
7206	107.55	10.755	37	F	Chevy Chase MD	MD	977	1367
6730	105.22	10.522	31	F	Washington DC	DC	1500	2228
4249	96.02	9.602	37	F	South Riding VA	VA	567	1367
8623	116.93	11.693	25	F	Charlottesville VA	VA	2543	2782
492	66.87	6.687	34	M	Damascus MD	MD	142	1490
6721	105.17	10.517	28	F	Bethesda MD	MD	2055	2782
1481	75.65	7.565	46	M	Oakton VA	VA	122	648
3823	88.58	8.858	26	M	Baltimore MD	MD	841	1457
3158	92.1	9.21	26	F	Ellicott City MD	MD	995	2782
4524	92.4	9.24	41	M	Alexandria VA	VA	597	931
2519	81.72	8.172	39	M	Brooklyn NY	NY	361	1093
1876	86.63	8.663	28	F	Ann Arbor MI	MI	604	2782
2926	84.07	8.407	36	M	Washington DC	DC	436	1093
3152	85.2	8.52	29	M	Arlington VA	VA	707	1457
2851	83.62	8.362	40	M	Arlington VA	VA	367	931
8498	115.72	11.572	28	F	Washington DC	DC	2511	2782
3239	85.62	8.562	29	M	Washington DC	DC	724	1457
208	62	6.2	42	M	Baltimore MD	MD	16	931
5861	101.72	10.172	53	F	Arlington VA	VA	195	397
4762	93.85	9.385	36	M	Roswell GA	GA	742	1093
5416	100.08	10.008	27	F	Falls Church VA	VA	1672	2782
1213	82.7	8.27	23	F	Washington DC	DC	163	974
3778	94.43	9.443	45	F	Royersford PA	PA	193	554
4077	89.95	8.995	54	M	Reston VA	VA	262	483
1500	84.6	8.46	37	F	Carlisle PA	PA	192	1367
8613	116.87	11.687	61	F	Rockville VA	VA	60	93
1339	74.72	7.472	32	M	Phoenix AZ	AZ	320	1490
2202	79.73	7.973	53	M	Alexandria VA	VA	132	483
2887	83.85	8.385	37	M	Rockville MD	MD	427	1093
2498	81.62	8.162	43	M	Washington DC	DC	320	931
6814	115.38	11.538	53	M	Annandale VA	VA	467	483
2915	91.12	9.112	50	F	Silver Spring MD	MD	93	397
2803	83.38	8.338	36	M	Hollywood MD	MD	411	1093
5100	95.85	9.585	30	M	Baltimore MD	MD	1090	1490
1178	73.38	7.338	50	M	Oakton VA	VA	59	483
3802	94.53	9.453	33	F	Silver Spring MD	MD	826	2228
3143	85.15	8.515	32	M	Washington DC	DC	696	1490
3567	93.72	9.372	36	F	Columbia MD	MD	475	1367
500	76.22	7.622	25	F	Washington DC	DC	169	2782
7195	107.52	10.752	33	F	Bethesda MD	MD	1608	2228
1811	86.33	8.633	29	F	East Norriton PA	PA	579	2782
4091	90.03	9.003	45	M	Manassas Park VA	VA	358	648
957	80.73	8.073	42	F	Alexandria VA	VA	87	974
9372	127.97	12.797	41	F	Chantilly VA	VA	934	974
6410	103.98	10.398	27	F	Washington DC	DC	1950	2782
3578	93.73	9.373	21	F	Oak Hill VA	VA	467	974
2327	88.6	8.86	31	F	Washington DC	DC	521	2228
2416	88.98	8.898	44	F	Vienna VA	VA	236	974
3116	85	8.5	25	M	Vienna VA	VA	699	1457
8212	113.85	11.385	38	F	Oak Park IL	IL	1124	1367
1961	78.35	7.835	40	M	Leesburg VA	VA	244	931
1427	75.32	7.532	26	M	Lexington KY	KY	333	1457
2215	79.82	7.982	42	M	Highland MD	MD	278	931
7487	108.92	10.892	38	F	Frederick MD	MD	1021	1367
5587	99.35	9.935	34	M	Odenton MD	MD	1197	1490
3041	84.7	8.47	37	M	Annandale VA	VA	458	1093
248	62.95	6.295	35	M	Damascus MD	MD	26	1093
3829	94.6	9.46	27	F	Washington DC	DC	1172	2782
939	80.57	8.057	46	F	Nashua NH	NH	45	554
7823	111.02	11.102	27	F	Alexandria VA	VA	2336	2782
621	77.65	7.765	27	F	Washington DC	DC	210	2782
4840	94.37	9.437	28	M	Washington DC	DC	1042	1457
8162	113.42	11.342	26	F	Silver Spring MD	MD	2416	2782
7728	110.4	11.04	28	F	Washington DC	DC	2314	2782
2700	82.83	8.283	60	M	Bel Air MD	MD	37	196
